data,Subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub,Estimated Emotion
casme2,sub02,EP14_01,2,81,114,126,casme2/sub02/EP14_01/img81.jpg,casme2/sub02/EP14_01/img114.jpg,casme2/sub02/EP14_01/img126.jpg,casme2_sub02,surprise
casme2,sub02,EP15_04,4,26,66,96,casme2/sub02/EP15_04/img26.jpg,casme2/sub02/EP15_04/img66.jpg,casme2/sub02/EP15_04/img96.jpg,casme2_sub02,others
casme2,sub03,EP01_2,2,51,69,91,casme2/sub03/EP01_2/img51.jpg,casme2/sub03/EP01_2/img69.jpg,casme2/sub03/EP01_2/img91.jpg,casme2_sub03,surprise
casme2,sub03,EP07_03,4,16,46,76,casme2/sub03/EP07_03/img16.jpg,casme2/sub03/EP07_03/img46.jpg,casme2/sub03/EP07_03/img76.jpg,casme2_sub03,others
casme2,sub03,EP07_04,0,21,81,106,casme2/sub03/EP07_04/img21.jpg,casme2/sub03/EP07_04/img81.jpg,casme2/sub03/EP07_04/img106.jpg,casme2_sub03,disgust
casme2,sub03,EP08_1,4,11,44,91,casme2/sub03/EP08_1/img11.jpg,casme2/sub03/EP08_1/img44.jpg,casme2/sub03/EP08_1/img91.jpg,casme2_sub03,others
casme2,sub03,EP09_03,0,61,76,121,casme2/sub03/EP09_03/img61.jpg,casme2/sub03/EP09_03/img76.jpg,casme2/sub03/EP09_03/img121.jpg,casme2_sub03,disgust
casme2,sub03,EP18_06,0,26,81,126,casme2/sub03/EP18_06/img26.jpg,casme2/sub03/EP18_06/img81.jpg,casme2/sub03/EP18_06/img126.jpg,casme2_sub03,disgust
casme2,sub03,EP19_08,0,101,121,141,casme2/sub03/EP19_08/img101.jpg,casme2/sub03/EP19_08/img121.jpg,casme2/sub03/EP19_08/img141.jpg,casme2_sub03,disgust
casme2,sub04,EP12_01f,0,261,270,321,casme2/sub04/EP12_01f/img261.jpg,casme2/sub04/EP12_01f/img270.jpg,casme2/sub04/EP12_01f/img321.jpg,casme2_sub04,disgust
casme2,sub04,EP12_02f,0,356,387,406,casme2/sub04/EP12_02f/img356.jpg,casme2/sub04/EP12_02f/img387.jpg,casme2/sub04/EP12_02f/img406.jpg,casme2_sub04,disgust
casme2,sub04,EP13_02f,4,51,81,111,casme2/sub04/EP13_02f/img51.jpg,casme2/sub04/EP13_02f/img81.jpg,casme2/sub04/EP13_02f/img111.jpg,casme2_sub04,others
casme2,sub04,EP13_06f,0,71,108,161,casme2/sub04/EP13_06f/img71.jpg,casme2/sub04/EP13_06f/img108.jpg,casme2/sub04/EP13_06f/img161.jpg,casme2_sub04,disgust
casme2,sub04,EP19_01f,4,191,209,226,casme2/sub04/EP19_01f/img191.jpg,casme2/sub04/EP19_01f/img209.jpg,casme2/sub04/EP19_01f/img226.jpg,casme2_sub04,others
casme2,sub05,EP02_07,2,36,66,101,casme2/sub05/EP02_07/img36.jpg,casme2/sub05/EP02_07/img66.jpg,casme2/sub05/EP02_07/img101.jpg,casme2_sub05,surprise
casme2,sub05,EP03_01,1,41,81,101,casme2/sub05/EP03_01/img41.jpg,casme2/sub05/EP03_01/img81.jpg,casme2/sub05/EP03_01/img101.jpg,casme2_sub05,happiness
casme2,sub05,EP03_06,2,33,66,83,casme2/sub05/EP03_06/img33.jpg,casme2/sub05/EP03_06/img66.jpg,casme2/sub05/EP03_06/img83.jpg,casme2_sub05,surprise
casme2,sub05,EP03_07,4,41,64,83,casme2/sub05/EP03_07/img41.jpg,casme2/sub05/EP03_07/img64.jpg,casme2/sub05/EP03_07/img83.jpg,casme2_sub05,others
casme2,sub05,EP04_05,2,16,44,66,casme2/sub05/EP04_05/img16.jpg,casme2/sub05/EP04_05/img44.jpg,casme2/sub05/EP04_05/img66.jpg,casme2_sub05,surprise
casme2,sub05,EP04_06,2,6,49,91,casme2/sub05/EP04_06/img6.jpg,casme2/sub05/EP04_06/img49.jpg,casme2/sub05/EP04_06/img91.jpg,casme2_sub05,surprise
casme2,sub05,EP05_03,4,51,71,141,casme2/sub05/EP05_03/img51.jpg,casme2/sub05/EP05_03/img71.jpg,casme2/sub05/EP05_03/img141.jpg,casme2_sub05,others
casme2,sub05,EP05_09,4,49,94,136,casme2/sub05/EP05_09/img49.jpg,casme2/sub05/EP05_09/img94.jpg,casme2/sub05/EP05_09/img136.jpg,casme2_sub05,others
casme2,sub05,EP06_10,4,85,116,136,casme2/sub05/EP06_10/img85.jpg,casme2/sub05/EP06_10/img116.jpg,casme2/sub05/EP06_10/img136.jpg,casme2_sub05,others
casme2,sub05,EP07_01,4,49,66,106,casme2/sub05/EP07_01/img49.jpg,casme2/sub05/EP07_01/img66.jpg,casme2/sub05/EP07_01/img106.jpg,casme2_sub05,others
casme2,sub05,EP08_05,4,6,39,71,casme2/sub05/EP08_05/img6.jpg,casme2/sub05/EP08_05/img39.jpg,casme2/sub05/EP08_05/img71.jpg,casme2_sub05,others
casme2,sub05,EP09_05f,0,69,100,123,casme2/sub05/EP09_05f/img69.jpg,casme2/sub05/EP09_05f/img100.jpg,casme2/sub05/EP09_05f/img123.jpg,casme2_sub05,disgust
casme2,sub05,EP12_03f,2,11,36,61,casme2/sub05/EP12_03f/img11.jpg,casme2/sub05/EP12_03f/img36.jpg,casme2/sub05/EP12_03f/img61.jpg,casme2_sub05,surprise
casme2,sub05,EP12_06,4,46,76,121,casme2/sub05/EP12_06/img46.jpg,casme2/sub05/EP12_06/img76.jpg,casme2/sub05/EP12_06/img121.jpg,casme2_sub05,others
casme2,sub05,EP13_04f,4,36,69,111,casme2/sub05/EP13_04f/img36.jpg,casme2/sub05/EP13_04f/img69.jpg,casme2/sub05/EP13_04f/img111.jpg,casme2_sub05,others
casme2,sub05,EP13_06,4,16,46,76,casme2/sub05/EP13_06/img16.jpg,casme2/sub05/EP13_06/img46.jpg,casme2/sub05/EP13_06/img76.jpg,casme2_sub05,others
casme2,sub05,EP16_03f,4,39,81,138,casme2/sub05/EP16_03f/img39.jpg,casme2/sub05/EP16_03f/img81.jpg,casme2/sub05/EP16_03f/img138.jpg,casme2_sub05,others
casme2,sub05,EP16_04f,4,141,181,181,casme2/sub05/EP16_04f/img141.jpg,casme2/sub05/EP16_04f/img181.jpg,casme2/sub05/EP16_04f/img181.jpg,casme2_sub05,others
casme2,sub05,EP19_03,4,6,29,58,casme2/sub05/EP19_03/img6.jpg,casme2/sub05/EP19_03/img29.jpg,casme2/sub05/EP19_03/img58.jpg,casme2_sub05,others
casme2,sub06,EP01_01,1,81,111,136,casme2/sub06/EP01_01/img81.jpg,casme2/sub06/EP01_01/img111.jpg,casme2/sub06/EP01_01/img136.jpg,casme2_sub06,happiness
casme2,sub06,EP02_31,2,99,131,148,casme2/sub06/EP02_31/img99.jpg,casme2/sub06/EP02_31/img131.jpg,casme2/sub06/EP02_31/img148.jpg,casme2_sub06,surprise
casme2,sub06,EP10_08,4,116,139,161,casme2/sub06/EP10_08/img116.jpg,casme2/sub06/EP10_08/img139.jpg,casme2/sub06/EP10_08/img161.jpg,casme2_sub06,others
casme2,sub06,EP15_02,2,56,79,106,casme2/sub06/EP15_02/img56.jpg,casme2/sub06/EP15_02/img79.jpg,casme2/sub06/EP15_02/img106.jpg,casme2_sub06,surprise
casme2,sub06,EP16_05,0,94,114,151,casme2/sub06/EP16_05/img94.jpg,casme2/sub06/EP16_05/img114.jpg,casme2/sub06/EP16_05/img151.jpg,casme2_sub06,disgust
casme2,sub07,EP01_01,0,79,109,156,casme2/sub07/EP01_01/img79.jpg,casme2/sub07/EP01_01/img109.jpg,casme2/sub07/EP01_01/img156.jpg,casme2_sub07,disgust
casme2,sub07,EP03_04,4,11,49,76,casme2/sub07/EP03_04/img11.jpg,casme2/sub07/EP03_04/img49.jpg,casme2/sub07/EP03_04/img76.jpg,casme2_sub07,others
casme2,sub07,EP06_01,4,15,49,68,casme2/sub07/EP06_01/img15.jpg,casme2/sub07/EP06_01/img49.jpg,casme2/sub07/EP06_01/img68.jpg,casme2_sub07,others
casme2,sub07,EP06_02_01,0,11,66,91,casme2/sub07/EP06_02_01/img11.jpg,casme2/sub07/EP06_02_01/img66.jpg,casme2/sub07/EP06_02_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP06_02_02,0,36,81,91,casme2/sub07/EP06_02_02/img36.jpg,casme2/sub07/EP06_02_02/img81.jpg,casme2/sub07/EP06_02_02/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP08_02,0,141,174,191,casme2/sub07/EP08_02/img141.jpg,casme2/sub07/EP08_02/img174.jpg,casme2/sub07/EP08_02/img191.jpg,casme2_sub07,disgust
casme2,sub07,EP15_01,0,36,64,91,casme2/sub07/EP15_01/img36.jpg,casme2/sub07/EP15_01/img64.jpg,casme2/sub07/EP15_01/img91.jpg,casme2_sub07,disgust
casme2,sub07,EP18_01,4,6,24,51,casme2/sub07/EP18_01/img6.jpg,casme2/sub07/EP18_01/img24.jpg,casme2/sub07/EP18_01/img51.jpg,casme2_sub07,others
casme2,sub07,EP18_03,4,11,54,96,casme2/sub07/EP18_03/img11.jpg,casme2/sub07/EP18_03/img54.jpg,casme2/sub07/EP18_03/img96.jpg,casme2_sub07,others
casme2,sub08,EP12_07f,4,26,74,118,casme2/sub08/EP12_07f/img26.jpg,casme2/sub08/EP12_07f/img74.jpg,casme2/sub08/EP12_07f/img118.jpg,casme2_sub08,others
casme2,sub08,EP12_08f,4,71,106,170,casme2/sub08/EP12_08f/img71.jpg,casme2/sub08/EP12_08f/img106.jpg,casme2/sub08/EP12_08f/img170.jpg,casme2_sub08,others
casme2,sub08,EP13_01f,3,49,86,126,casme2/sub08/EP13_01f/img49.jpg,casme2/sub08/EP13_01f/img86.jpg,casme2/sub08/EP13_01f/img126.jpg,casme2_sub08,repression
casme2,sub09,EP02_01f,1,21,74,91,casme2/sub09/EP02_01f/img21.jpg,casme2/sub09/EP02_01f/img74.jpg,casme2/sub09/EP02_01f/img91.jpg,casme2_sub09,happiness
casme2,sub09,EP05_02,4,66,119,196,casme2/sub09/EP05_02/img66.jpg,casme2/sub09/EP05_02/img119.jpg,casme2/sub09/EP05_02/img196.jpg,casme2_sub09,others
casme2,sub09,EP05_03,4,91,116,156,casme2/sub09/EP05_03/img91.jpg,casme2/sub09/EP05_03/img116.jpg,casme2/sub09/EP05_03/img156.jpg,casme2_sub09,others
casme2,sub09,EP05_05,1,46,84,96,casme2/sub09/EP05_05/img46.jpg,casme2/sub09/EP05_05/img84.jpg,casme2/sub09/EP05_05/img96.jpg,casme2_sub09,happiness
casme2,sub09,EP06_01f,3,66,144,186,casme2/sub09/EP06_01f/img66.jpg,casme2/sub09/EP06_01f/img144.jpg,casme2/sub09/EP06_01f/img186.jpg,casme2_sub09,repression
casme2,sub09,EP06_02f,1,36,101,131,casme2/sub09/EP06_02f/img36.jpg,casme2/sub09/EP06_02f/img101.jpg,casme2/sub09/EP06_02f/img131.jpg,casme2_sub09,happiness
casme2,sub09,EP09_04,3,26,71,146,casme2/sub09/EP09_04/img26.jpg,casme2/sub09/EP09_04/img71.jpg,casme2/sub09/EP09_04/img146.jpg,casme2_sub09,repression
casme2,sub09,EP09_05,3,26,81,111,casme2/sub09/EP09_05/img26.jpg,casme2/sub09/EP09_05/img81.jpg,casme2/sub09/EP09_05/img111.jpg,casme2_sub09,repression
casme2,sub09,EP09f,1,26,64,86,casme2/sub09/EP09f/img26.jpg,casme2/sub09/EP09f/img64.jpg,casme2/sub09/EP09f/img86.jpg,casme2_sub09,happiness
casme2,sub09,EP13_01,3,31,74,121,casme2/sub09/EP13_01/img31.jpg,casme2/sub09/EP13_01/img74.jpg,casme2/sub09/EP13_01/img121.jpg,casme2_sub09,repression
casme2,sub09,EP15_05,1,56,91,111,casme2/sub09/EP15_05/img56.jpg,casme2/sub09/EP15_05/img91.jpg,casme2/sub09/EP15_05/img111.jpg,casme2_sub09,happiness
casme2,sub09,EP17_08,3,6,41,76,casme2/sub09/EP17_08/img6.jpg,casme2/sub09/EP17_08/img41.jpg,casme2/sub09/EP17_08/img76.jpg,casme2_sub09,repression
casme2,sub09,EP18_03,4,11,39,81,casme2/sub09/EP18_03/img11.jpg,casme2/sub09/EP18_03/img39.jpg,casme2/sub09/EP18_03/img81.jpg,casme2_sub09,others
casme2,sub10,EP06_01f,4,11,54,101,casme2/sub10/EP06_01f/img11.jpg,casme2/sub10/EP06_01f/img54.jpg,casme2/sub10/EP06_01f/img101.jpg,casme2_sub10,others
casme2,sub10,EP08_01f,4,76,114,141,casme2/sub10/EP08_01f/img76.jpg,casme2/sub10/EP08_01f/img114.jpg,casme2/sub10/EP08_01f/img141.jpg,casme2_sub10,others
casme2,sub10,EP10_01f,4,111,136,171,casme2/sub10/EP10_01f/img111.jpg,casme2/sub10/EP10_01f/img136.jpg,casme2/sub10/EP10_01f/img171.jpg,casme2_sub10,others
casme2,sub10,EP11_01,4,31,64,101,casme2/sub10/EP11_01/img31.jpg,casme2/sub10/EP11_01/img64.jpg,casme2/sub10/EP11_01/img101.jpg,casme2_sub10,others
casme2,sub10,EP11_01f,4,36,64,91,casme2/sub10/EP11_01f/img36.jpg,casme2/sub10/EP11_01f/img64.jpg,casme2/sub10/EP11_01f/img91.jpg,casme2_sub10,others
casme2,sub10,EP12_02f,4,26,54,86,casme2/sub10/EP12_02f/img26.jpg,casme2/sub10/EP12_02f/img54.jpg,casme2/sub10/EP12_02f/img86.jpg,casme2_sub10,others
casme2,sub10,EP12_03f,4,26,81,111,casme2/sub10/EP12_03f/img26.jpg,casme2/sub10/EP12_03f/img81.jpg,casme2/sub10/EP12_03f/img111.jpg,casme2_sub10,others
casme2,sub10,EP12_04,4,61,101,146,casme2/sub10/EP12_04/img61.jpg,casme2/sub10/EP12_04/img101.jpg,casme2/sub10/EP12_04/img146.jpg,casme2_sub10,others
casme2,sub10,EP13_02f,4,41,109,131,casme2/sub10/EP13_02f/img41.jpg,casme2/sub10/EP13_02f/img109.jpg,casme2/sub10/EP13_02f/img131.jpg,casme2_sub10,others
casme2,sub10,EP13_03f,4,11,46,76,casme2/sub10/EP13_03f/img11.jpg,casme2/sub10/EP13_03f/img46.jpg,casme2/sub10/EP13_03f/img76.jpg,casme2_sub10,others
casme2,sub10,EP16_02f,4,21,64,110,casme2/sub10/EP16_02f/img21.jpg,casme2/sub10/EP16_02f/img64.jpg,casme2/sub10/EP16_02f/img110.jpg,casme2_sub10,others
casme2,sub10,EP18_01f,4,11,44,73,casme2/sub10/EP18_01f/img11.jpg,casme2/sub10/EP18_01f/img44.jpg,casme2/sub10/EP18_01f/img73.jpg,casme2_sub10,others
casme2,sub10,EP19_04f,4,81,84,126,casme2/sub10/EP19_04f/img81.jpg,casme2/sub10/EP19_04f/img84.jpg,casme2/sub10/EP19_04f/img126.jpg,casme2_sub10,others
casme2,sub11,EP02_06f,4,71,96,116,casme2/sub11/EP02_06f/img71.jpg,casme2/sub11/EP02_06f/img96.jpg,casme2/sub11/EP02_06f/img116.jpg,casme2_sub11,others
casme2,sub11,EP08_01f,0,96,121,146,casme2/sub11/EP08_01f/img96.jpg,casme2/sub11/EP08_01f/img121.jpg,casme2/sub11/EP08_01f/img146.jpg,casme2_sub11,disgust
casme2,sub11,EP12_03f,4,91,141,185,casme2/sub11/EP12_03f/img91.jpg,casme2/sub11/EP12_03f/img141.jpg,casme2/sub11/EP12_03f/img185.jpg,casme2_sub11,others
casme2,sub11,EP13_02f,0,51,111,141,casme2/sub11/EP13_02f/img51.jpg,casme2/sub11/EP13_02f/img111.jpg,casme2/sub11/EP13_02f/img141.jpg,casme2_sub11,disgust
casme2,sub11,EP13_03f,0,6,49,81,casme2/sub11/EP13_03f/img6.jpg,casme2/sub11/EP13_03f/img49.jpg,casme2/sub11/EP13_03f/img81.jpg,casme2_sub11,disgust
casme2,sub11,EP13_05f,0,16,61,111,casme2/sub11/EP13_05f/img16.jpg,casme2/sub11/EP13_05f/img61.jpg,casme2/sub11/EP13_05f/img111.jpg,casme2_sub11,disgust
casme2,sub11,EP15_01f,4,56,89,111,casme2/sub11/EP15_01f/img56.jpg,casme2/sub11/EP15_01f/img89.jpg,casme2/sub11/EP15_01f/img111.jpg,casme2_sub11,others
casme2,sub11,EP15_04f,4,61,76,96,casme2/sub11/EP15_04f/img61.jpg,casme2/sub11/EP15_04f/img76.jpg,casme2/sub11/EP15_04f/img96.jpg,casme2_sub11,others
casme2,sub11,EP18_03f,4,56,106,131,casme2/sub11/EP18_03f/img56.jpg,casme2/sub11/EP18_03f/img106.jpg,casme2/sub11/EP18_03f/img131.jpg,casme2_sub11,others
casme2,sub11,EP19_03f,4,11,94,151,casme2/sub11/EP19_03f/img11.jpg,casme2/sub11/EP19_03f/img94.jpg,casme2/sub11/EP19_03f/img151.jpg,casme2_sub11,others
casme2,sub12,EP01_02,0,31,99,106,casme2/sub12/EP01_02/img31.jpg,casme2/sub12/EP01_02/img99.jpg,casme2/sub12/EP01_02/img106.jpg,casme2_sub12,disgust
casme2,sub12,EP02_05,2,41,61,140,casme2/sub12/EP02_05/img41.jpg,casme2/sub12/EP02_05/img61.jpg,casme2/sub12/EP02_05/img140.jpg,casme2_sub12,surprise
casme2,sub12,EP03_02,4,26,59,91,casme2/sub12/EP03_02/img26.jpg,casme2/sub12/EP03_02/img59.jpg,casme2/sub12/EP03_02/img91.jpg,casme2_sub12,others
casme2,sub12,EP03_04,1,60,129,156,casme2/sub12/EP03_04/img60.jpg,casme2/sub12/EP03_04/img129.jpg,casme2/sub12/EP03_04/img156.jpg,casme2_sub12,happiness
casme2,sub12,EP04_16,0,36,56,135,casme2/sub12/EP04_16/img36.jpg,casme2/sub12/EP04_16/img56.jpg,casme2/sub12/EP04_16/img135.jpg,casme2_sub12,disgust
casme2,sub12,EP06_06,2,36,76,111,casme2/sub12/EP06_06/img36.jpg,casme2/sub12/EP06_06/img76.jpg,casme2/sub12/EP06_06/img111.jpg,casme2_sub12,surprise
casme2,sub12,EP08_01,2,46,81,106,casme2/sub12/EP08_01/img46.jpg,casme2/sub12/EP08_01/img81.jpg,casme2/sub12/EP08_01/img106.jpg,casme2_sub12,surprise
casme2,sub12,EP08_03,2,76,114,156,casme2/sub12/EP08_03/img76.jpg,casme2/sub12/EP08_03/img114.jpg,casme2/sub12/EP08_03/img156.jpg,casme2_sub12,surprise
casme2,sub12,EP08_07,1,111,134,186,casme2/sub12/EP08_07/img111.jpg,casme2/sub12/EP08_07/img134.jpg,casme2/sub12/EP08_07/img186.jpg,casme2_sub12,happiness
casme2,sub12,EP09_02,0,16,59,101,casme2/sub12/EP09_02/img16.jpg,casme2/sub12/EP09_02/img59.jpg,casme2/sub12/EP09_02/img101.jpg,casme2_sub12,disgust
casme2,sub12,EP09_06,0,66,111,111,casme2/sub12/EP09_06/img66.jpg,casme2/sub12/EP09_06/img111.jpg,casme2/sub12/EP09_06/img111.jpg,casme2_sub12,disgust
casme2,sub12,EP16_02,0,136,189,226,casme2/sub12/EP16_02/img136.jpg,casme2/sub12/EP16_02/img189.jpg,casme2/sub12/EP16_02/img226.jpg,casme2_sub12,disgust
casme2,sub13,EP01_01,4,76,111,131,casme2/sub13/EP01_01/img76.jpg,casme2/sub13/EP01_01/img111.jpg,casme2/sub13/EP01_01/img131.jpg,casme2_sub13,others
casme2,sub13,EP01_02,4,76,101,116,casme2/sub13/EP01_02/img76.jpg,casme2/sub13/EP01_02/img101.jpg,casme2/sub13/EP01_02/img116.jpg,casme2_sub13,others
casme2,sub13,EP02_02,4,11,34,68,casme2/sub13/EP02_02/img11.jpg,casme2/sub13/EP02_02/img34.jpg,casme2/sub13/EP02_02/img68.jpg,casme2_sub13,others
casme2,sub13,EP02_03,4,26,59,66,casme2/sub13/EP02_03/img26.jpg,casme2/sub13/EP02_03/img59.jpg,casme2/sub13/EP02_03/img66.jpg,casme2_sub13,others
casme2,sub13,EP03_01,1,31,86,111,casme2/sub13/EP03_01/img31.jpg,casme2/sub13/EP03_01/img86.jpg,casme2/sub13/EP03_01/img111.jpg,casme2_sub13,happiness
casme2,sub13,EP08_01,4,54,81,106,casme2/sub13/EP08_01/img54.jpg,casme2/sub13/EP08_01/img81.jpg,casme2/sub13/EP08_01/img106.jpg,casme2_sub13,others
casme2,sub13,EP09_10,1,51,76,126,casme2/sub13/EP09_10/img51.jpg,casme2/sub13/EP09_10/img76.jpg,casme2/sub13/EP09_10/img126.jpg,casme2_sub13,happiness
casme2,sub13,EP12_01,4,6,41,61,casme2/sub13/EP12_01/img6.jpg,casme2/sub13/EP12_01/img41.jpg,casme2/sub13/EP12_01/img61.jpg,casme2_sub13,others
casme2,sub14,EP04_04f,4,11,44,86,casme2/sub14/EP04_04f/img11.jpg,casme2/sub14/EP04_04f/img44.jpg,casme2/sub14/EP04_04f/img86.jpg,casme2_sub14,others
casme2,sub14,EP09_03,1,6,29,41,casme2/sub14/EP09_03/img6.jpg,casme2/sub14/EP09_03/img29.jpg,casme2/sub14/EP09_03/img41.jpg,casme2_sub14,happiness
casme2,sub14,EP09_04,1,21,71,106,casme2/sub14/EP09_04/img21.jpg,casme2/sub14/EP09_04/img71.jpg,casme2/sub14/EP09_04/img106.jpg,casme2_sub14,happiness
casme2,sub14,EP09_06,1,11,59,91,casme2/sub14/EP09_06/img11.jpg,casme2/sub14/EP09_06/img59.jpg,casme2/sub14/EP09_06/img91.jpg,casme2_sub14,happiness
casme2,sub15,EP03_02,1,16,49,76,casme2/sub15/EP03_02/img16.jpg,casme2/sub15/EP03_02/img49.jpg,casme2/sub15/EP03_02/img76.jpg,casme2_sub15,happiness
casme2,sub15,EP04_02,2,21,46,111,casme2/sub15/EP04_02/img21.jpg,casme2/sub15/EP04_02/img46.jpg,casme2/sub15/EP04_02/img111.jpg,casme2_sub15,surprise
casme2,sub15,EP08_02,0,21,54,78,casme2/sub15/EP08_02/img21.jpg,casme2/sub15/EP08_02/img54.jpg,casme2/sub15/EP08_02/img78.jpg,casme2_sub15,disgust
casme2,sub16,EP01_05,1,66,106,156,casme2/sub16/EP01_05/img66.jpg,casme2/sub16/EP01_05/img106.jpg,casme2/sub16/EP01_05/img156.jpg,casme2_sub16,happiness
casme2,sub16,EP01_08,3,73,94,110,casme2/sub16/EP01_08/img73.jpg,casme2/sub16/EP01_08/img94.jpg,casme2/sub16/EP01_08/img110.jpg,casme2_sub16,repression
casme2,sub16,EP01_09f,4,51,76,163,casme2/sub16/EP01_09f/img51.jpg,casme2/sub16/EP01_09f/img76.jpg,casme2/sub16/EP01_09f/img163.jpg,casme2_sub16,others
casme2,sub16,EP04_02f,1,181,269,271,casme2/sub16/EP04_02f/img181.jpg,casme2/sub16/EP04_02f/img269.jpg,casme2/sub16/EP04_02f/img271.jpg,casme2_sub16,happiness
casme2,sub17,EP01_06,1,81,86,121,casme2/sub17/EP01_06/img81.jpg,casme2/sub17/EP01_06/img86.jpg,casme2/sub17/EP01_06/img121.jpg,casme2_sub17,happiness
casme2,sub17,EP01_13,2,76,134,166,casme2/sub17/EP01_13/img76.jpg,casme2/sub17/EP01_13/img134.jpg,casme2/sub17/EP01_13/img166.jpg,casme2_sub17,surprise
casme2,sub17,EP01_15,1,86,101,126,casme2/sub17/EP01_15/img86.jpg,casme2/sub17/EP01_15/img101.jpg,casme2/sub17/EP01_15/img126.jpg,casme2_sub17,happiness
casme2,sub17,EP02_01,0,91,119,136,casme2/sub17/EP02_01/img91.jpg,casme2/sub17/EP02_01/img119.jpg,casme2/sub17/EP02_01/img136.jpg,casme2_sub17,disgust
casme2,sub17,EP02_03,0,81,109,131,casme2/sub17/EP02_03/img81.jpg,casme2/sub17/EP02_03/img109.jpg,casme2/sub17/EP02_03/img131.jpg,casme2_sub17,disgust
