data,subject,clip,label,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,data_sub
smic,12,s12_po_03,1,8473248,8473266,8473294,smic/s12/s12_po_03/image8473248.jpg,smic/s12/s12_po_03/image8473266.jpg,smic/s12/s12_po_03/image8473294.jpg,smic_12
smic,12,s12_po_04,1,8556703,8556714,8556730,smic/s12/s12_po_04/image8556703.jpg,smic/s12/s12_po_04/image8556714.jpg,smic/s12/s12_po_04/image8556730.jpg,smic_12
smic,12,s12_po_05,1,8557042,8557053,8557072,smic/s12/s12_po_05/image8557042.jpg,smic/s12/s12_po_05/image8557053.jpg,smic/s12/s12_po_05/image8557072.jpg,smic_12
smic,12,s12_po_06,1,8559942,8559964,8559981,smic/s12/s12_po_06/image8559942.jpg,smic/s12/s12_po_06/image8559964.jpg,smic/s12/s12_po_06/image8559981.jpg,smic_12
smic,12,s12_po_07,1,8596344,8596378,8596393,smic/s12/s12_po_07/image8596344.jpg,smic/s12/s12_po_07/image8596378.jpg,smic/s12/s12_po_07/image8596393.jpg,smic_12
smic,12,s12_po_08,1,8641010,8641036,8641050,smic/s12/s12_po_08/image8641010.jpg,smic/s12/s12_po_08/image8641036.jpg,smic/s12/s12_po_08/image8641050.jpg,smic_12
smic,12,s12_sur_01,2,8394314,8394332,8394351,smic/s12/s12_sur_01/image8394314.jpg,smic/s12/s12_sur_01/image8394332.jpg,smic/s12/s12_sur_01/image8394351.jpg,smic_12
smic,11,s11_ne_01,0,425358,425371,425378,smic/s11/s11_ne_01/image425358.jpg,smic/s11/s11_ne_01/image425371.jpg,smic/s11/s11_ne_01/image425378.jpg,smic_11
smic,11,s11_ne_02,0,514569,514588,514599,smic/s11/s11_ne_02/image514569.jpg,smic/s11/s11_ne_02/image514588.jpg,smic/s11/s11_ne_02/image514599.jpg,smic_11
smic,11,s11_ne_03,0,559504,559527,559544,smic/s11/s11_ne_03/image559504.jpg,smic/s11/s11_ne_03/image559527.jpg,smic/s11/s11_ne_03/image559544.jpg,smic_11
smic,11,s11_po_01,1,472873,472914,472921,smic/s11/s11_po_01/image472873.jpg,smic/s11/s11_po_01/image472914.jpg,smic/s11/s11_po_01/image472921.jpg,smic_11
smic,11,s11_po_02,1,609978,609994,610025,smic/s11/s11_po_02/image609978.jpg,smic/s11/s11_po_02/image609994.jpg,smic/s11/s11_po_02/image610025.jpg,smic_11
smic,11,s11_po_03,1,622777,622795,622820,smic/s11/s11_po_03/image622777.jpg,smic/s11/s11_po_03/image622795.jpg,smic/s11/s11_po_03/image622820.jpg,smic_11
smic,11,s11_sur_01,2,653392,653402,653423,smic/s11/s11_sur_01/image653392.jpg,smic/s11/s11_sur_01/image653402.jpg,smic/s11/s11_sur_01/image653423.jpg,smic_11
smic,15,s15_ne_01,0,729591,729612,729640,smic/s15/s15_ne_01/image729591.jpg,smic/s15/s15_ne_01/image729612.jpg,smic/s15/s15_ne_01/image729640.jpg,smic_15
smic,15,s15_po_01,1,923822,923833,923870,smic/s15/s15_po_01/image923822.jpg,smic/s15/s15_po_01/image923833.jpg,smic/s15/s15_po_01/image923870.jpg,smic_15
smic,15,s15_sur_01,2,835624,835630,835656,smic/s15/s15_sur_01/image835624.jpg,smic/s15/s15_sur_01/image835630.jpg,smic/s15/s15_sur_01/image835656.jpg,smic_15
smic,15,s15_sur_02,2,925646,925671,925686,smic/s15/s15_sur_02/image925646.jpg,smic/s15/s15_sur_02/image925671.jpg,smic/s15/s15_sur_02/image925686.jpg,smic_15
smic,1,s1_ne_01,0,559740,559753,559775,smic/s01/s1_ne_01/image559740.jpg,smic/s01/s1_ne_01/image559753.jpg,smic/s01/s1_ne_01/image559775.jpg,smic_1
smic,1,s1_ne_03,0,658536,658549,658562,smic/s01/s1_ne_03/image658536.jpg,smic/s01/s1_ne_03/image658549.jpg,smic/s01/s1_ne_03/image658562.jpg,smic_1
smic,1,s1_po_01,1,701843,701860,701865,smic/s01/s1_po_01/image701843.jpg,smic/s01/s1_po_01/image701860.jpg,smic/s01/s1_po_01/image701865.jpg,smic_1
smic,1,s1_po_02,1,702609,702612,702638,smic/s01/s1_po_02/image702609.jpg,smic/s01/s1_po_02/image702612.jpg,smic/s01/s1_po_02/image702638.jpg,smic_1
smic,1,s1_sur_01,2,549990,550007,550022,smic/s01/s1_sur_01/image549990.jpg,smic/s01/s1_sur_01/image550007.jpg,smic/s01/s1_sur_01/image550022.jpg,smic_1
smic,2,s2_po_01,1,76518,76536,76546,smic/s02/s2_po_01/image076518.jpg,smic/s02/s2_po_01/image076536.jpg,smic/s02/s2_po_01/image076546.jpg,smic_2
smic,2,s2_sur_01,2,90868,90878,90894,smic/s02/s2_sur_01/image090868.jpg,smic/s02/s2_sur_01/image090878.jpg,smic/s02/s2_sur_01/image090894.jpg,smic_2
smic,2,s2_sur_02,2,106180,106213,106214,smic/s02/s2_sur_02/image106180.jpg,smic/s02/s2_sur_02/image106213.jpg,smic/s02/s2_sur_02/image106214.jpg,smic_2
smic,2,s2_sur_03,2,112010,112027,112050,smic/s02/s2_sur_03/image112010.jpg,smic/s02/s2_sur_03/image112027.jpg,smic/s02/s2_sur_03/image112050.jpg,smic_2
smic,2,s2_sur_04,2,131313,131330,131347,smic/s02/s2_sur_04/image131313.jpg,smic/s02/s2_sur_04/image131330.jpg,smic/s02/s2_sur_04/image131347.jpg,smic_2
smic,3,s3_ne_01,0,257900,257913,257925,smic/s03/s3_ne_01/image257900.jpg,smic/s03/s3_ne_01/image257913.jpg,smic/s03/s3_ne_01/image257925.jpg,smic_3
smic,3,s3_ne_02,0,302330,302340,302356,smic/s03/s3_ne_02/image302330.jpg,smic/s03/s3_ne_02/image302340.jpg,smic/s03/s3_ne_02/image302356.jpg,smic_3
smic,3,s3_ne_04,0,303090,303101,303110,smic/s03/s3_ne_04/image303090.jpg,smic/s03/s3_ne_04/image303101.jpg,smic/s03/s3_ne_04/image303110.jpg,smic_3
smic,3,s3_ne_05,0,304365,304376,304390,smic/s03/s3_ne_05/image304365.jpg,smic/s03/s3_ne_05/image304376.jpg,smic/s03/s3_ne_05/image304390.jpg,smic_3
smic,3,s3_ne_06,0,304979,304996,305020,smic/s03/s3_ne_06/image304979.jpg,smic/s03/s3_ne_06/image304996.jpg,smic/s03/s3_ne_06/image305020.jpg,smic_3
smic,3,s3_ne_07,0,307920,307933,307950,smic/s03/s3_ne_07/image307920.jpg,smic/s03/s3_ne_07/image307933.jpg,smic/s03/s3_ne_07/image307950.jpg,smic_3
smic,3,s3_ne_08,0,325380,325412,325420,smic/s03/s3_ne_08/image325380.jpg,smic/s03/s3_ne_08/image325412.jpg,smic/s03/s3_ne_08/image325420.jpg,smic_3
smic,3,s3_ne_09,0,357430,357449,357450,smic/s03/s3_ne_09/image357430.jpg,smic/s03/s3_ne_09/image357449.jpg,smic/s03/s3_ne_09/image357450.jpg,smic_3
smic,3,s3_ne_10,0,358085,358098,358115,smic/s03/s3_ne_10/image358085.jpg,smic/s03/s3_ne_10/image358098.jpg,smic/s03/s3_ne_10/image358115.jpg,smic_3
smic,3,s3_ne_11,0,362132,362148,362157,smic/s03/s3_ne_11/image362132.jpg,smic/s03/s3_ne_11/image362148.jpg,smic/s03/s3_ne_11/image362157.jpg,smic_3
smic,3,s3_ne_12,0,365106,365115,365128,smic/s03/s3_ne_12/image365106.jpg,smic/s03/s3_ne_12/image365115.jpg,smic/s03/s3_ne_12/image365128.jpg,smic_3
smic,3,s3_ne_13,0,388781,388795,388811,smic/s03/s3_ne_13/image388781.jpg,smic/s03/s3_ne_13/image388795.jpg,smic/s03/s3_ne_13/image388811.jpg,smic_3
smic,3,s3_ne_14,0,401504,401520,401533,smic/s03/s3_ne_14/image401504.jpg,smic/s03/s3_ne_14/image401520.jpg,smic/s03/s3_ne_14/image401533.jpg,smic_3
smic,3,s3_ne_15,0,406314,406327,406348,smic/s03/s3_ne_15/image406314.jpg,smic/s03/s3_ne_15/image406327.jpg,smic/s03/s3_ne_15/image406348.jpg,smic_3
smic,3,s3_ne_16,0,409046,409052,409062,smic/s03/s3_ne_16/image409046.jpg,smic/s03/s3_ne_16/image409052.jpg,smic/s03/s3_ne_16/image409062.jpg,smic_3
smic,3,s3_ne_17,0,425101,425116,425134,smic/s03/s3_ne_17/image425101.jpg,smic/s03/s3_ne_17/image425116.jpg,smic/s03/s3_ne_17/image425134.jpg,smic_3
smic,3,s3_ne_18,0,425330,425345,425369,smic/s03/s3_ne_18/image425330.jpg,smic/s03/s3_ne_18/image425345.jpg,smic/s03/s3_ne_18/image425369.jpg,smic_3
smic,3,s3_ne_19,0,425879,425900,425918,smic/s03/s3_ne_19/image425879.jpg,smic/s03/s3_ne_19/image425900.jpg,smic/s03/s3_ne_19/image425918.jpg,smic_3
smic,3,s3_ne_21,0,427607,427614,427626,smic/s03/s3_ne_21/image427607.jpg,smic/s03/s3_ne_21/image427614.jpg,smic/s03/s3_ne_21/image427626.jpg,smic_3
smic,3,s3_ne_22,0,443812,443824,443834,smic/s03/s3_ne_22/image443812.jpg,smic/s03/s3_ne_22/image443824.jpg,smic/s03/s3_ne_22/image443834.jpg,smic_3
smic,3,s3_po_01,1,272800,272812,272825,smic/s03/s3_po_01/image272800.jpg,smic/s03/s3_po_01/image272812.jpg,smic/s03/s3_po_01/image272825.jpg,smic_3
smic,3,s3_po_02,1,291386,291396,291419,smic/s03/s3_po_02/image291386.jpg,smic/s03/s3_po_02/image291396.jpg,smic/s03/s3_po_02/image291419.jpg,smic_3
smic,3,s3_po_03,1,293422,293430,293440,smic/s03/s3_po_03/image293422.jpg,smic/s03/s3_po_03/image293430.jpg,smic/s03/s3_po_03/image293440.jpg,smic_3
smic,3,s3_po_04,1,294795,294804,294820,smic/s03/s3_po_04/image294795.jpg,smic/s03/s3_po_04/image294804.jpg,smic/s03/s3_po_04/image294820.jpg,smic_3
smic,3,s3_po_05,1,304630,304643,304660,smic/s03/s3_po_05/image304630.jpg,smic/s03/s3_po_05/image304643.jpg,smic/s03/s3_po_05/image304660.jpg,smic_3
smic,3,s3_po_06,1,379734,379747,379759,smic/s03/s3_po_06/image379734.jpg,smic/s03/s3_po_06/image379747.jpg,smic/s03/s3_po_06/image379759.jpg,smic_3
smic,3,s3_po_07,1,387920,387938,387958,smic/s03/s3_po_07/image387920.jpg,smic/s03/s3_po_07/image387938.jpg,smic/s03/s3_po_07/image387958.jpg,smic_3
smic,3,s3_po_08,1,402194,402206,402223,smic/s03/s3_po_08/image402194.jpg,smic/s03/s3_po_08/image402206.jpg,smic/s03/s3_po_08/image402223.jpg,smic_3
smic,3,s3_po_09,1,402936,402959,402973,smic/s03/s3_po_09/image402936.jpg,smic/s03/s3_po_09/image402959.jpg,smic/s03/s3_po_09/image402973.jpg,smic_3
smic,3,s3_po_10,1,442880,442892,442902,smic/s03/s3_po_10/image442880.jpg,smic/s03/s3_po_10/image442892.jpg,smic/s03/s3_po_10/image442902.jpg,smic_3
smic,3,s3_po_11,1,443304,443313,443319,smic/s03/s3_po_11/image443304.jpg,smic/s03/s3_po_11/image443313.jpg,smic/s03/s3_po_11/image443319.jpg,smic_3
smic,3,s3_sur_01,2,308860,308877,308889,smic/s03/s3_sur_01/image308860.jpg,smic/s03/s3_sur_01/image308877.jpg,smic/s03/s3_sur_01/image308889.jpg,smic_3
smic,3,s3_sur_02,2,397654,397662,397673,smic/s03/s3_sur_02/image397654.jpg,smic/s03/s3_sur_02/image397662.jpg,smic/s03/s3_sur_02/image397673.jpg,smic_3
smic,3,s3_sur_03,2,399885,399888,399905,smic/s03/s3_sur_03/image399885.jpg,smic/s03/s3_sur_03/image399888.jpg,smic/s03/s3_sur_03/image399905.jpg,smic_3
smic,3,s3_sur_04,2,401806,401844,401845,smic/s03/s3_sur_04/image401806.jpg,smic/s03/s3_sur_04/image401844.jpg,smic/s03/s3_sur_04/image401845.jpg,smic_3
smic,3,s3_sur_05,2,402300,402314,402326,smic/s03/s3_sur_05/image402300.jpg,smic/s03/s3_sur_05/image402314.jpg,smic/s03/s3_sur_05/image402326.jpg,smic_3
smic,3,s3_sur_06,2,403395,403403,403415,smic/s03/s3_sur_06/image403395.jpg,smic/s03/s3_sur_06/image403403.jpg,smic/s03/s3_sur_06/image403415.jpg,smic_3
smic,4,s4_ne_01,0,104317,104326,104347,smic/s04/s4_ne_01/image104317.jpg,smic/s04/s4_ne_01/image104326.jpg,smic/s04/s4_ne_01/image104347.jpg,smic_4
smic,4,s4_ne_02,0,147350,147364,147373,smic/s04/s4_ne_02/image147350.jpg,smic/s04/s4_ne_02/image147364.jpg,smic/s04/s4_ne_02/image147373.jpg,smic_4
smic,4,s4_ne_03,0,148798,148807,148821,smic/s04/s4_ne_03/image148798.jpg,smic/s04/s4_ne_03/image148807.jpg,smic/s04/s4_ne_03/image148821.jpg,smic_4
smic,4,s4_ne_04,0,219199,219211,219230,smic/s04/s4_ne_04/image219199.jpg,smic/s04/s4_ne_04/image219211.jpg,smic/s04/s4_ne_04/image219230.jpg,smic_4
smic,4,s4_ne_07,0,229561,229578,229587,smic/s04/s4_ne_07/image229561.jpg,smic/s04/s4_ne_07/image229578.jpg,smic/s04/s4_ne_07/image229587.jpg,smic_4
smic,4,s4_ne_08,0,230055,230068,230079,smic/s04/s4_ne_08/image230055.jpg,smic/s04/s4_ne_08/image230068.jpg,smic/s04/s4_ne_08/image230079.jpg,smic_4
smic,4,s4_ne_09,0,232225,232234,232253,smic/s04/s4_ne_09/image232225.jpg,smic/s04/s4_ne_09/image232234.jpg,smic/s04/s4_ne_09/image232253.jpg,smic_4
smic,4,s4_ne_10,0,244824,244848,244857,smic/s04/s4_ne_10/image244824.jpg,smic/s04/s4_ne_10/image244848.jpg,smic/s04/s4_ne_10/image244857.jpg,smic_4
smic,4,s4_po_01,1,36219,36227,36250,smic/s04/s4_po_01/image036219.jpg,smic/s04/s4_po_01/image036227.jpg,smic/s04/s4_po_01/image036250.jpg,smic_4
smic,4,s4_po_02,1,82525,82535,82544,smic/s04/s4_po_02/image082525.jpg,smic/s04/s4_po_02/image082535.jpg,smic/s04/s4_po_02/image082544.jpg,smic_4
smic,4,s4_po_03,1,166242,166256,166277,smic/s04/s4_po_03/image166242.jpg,smic/s04/s4_po_03/image166256.jpg,smic/s04/s4_po_03/image166277.jpg,smic_4
smic,4,s4_po_04,1,191963,191976,191991,smic/s04/s4_po_04/image191963.jpg,smic/s04/s4_po_04/image191976.jpg,smic/s04/s4_po_04/image191991.jpg,smic_4
smic,4,s4_sur_01,2,62922,62941,62965,smic/s04/s4_sur_01/image062922.jpg,smic/s04/s4_sur_01/image062941.jpg,smic/s04/s4_sur_01/image062965.jpg,smic_4
smic,4,s4_sur_02,2,69757,69770,69789,smic/s04/s4_sur_02/image069757.jpg,smic/s04/s4_sur_02/image069770.jpg,smic/s04/s4_sur_02/image069789.jpg,smic_4
smic,4,s4_sur_03,2,85893,85903,85916,smic/s04/s4_sur_03/image085893.jpg,smic/s04/s4_sur_03/image085903.jpg,smic/s04/s4_sur_03/image085916.jpg,smic_4
smic,4,s4_sur_04,2,89333,89341,89352,smic/s04/s4_sur_04/image089333.jpg,smic/s04/s4_sur_04/image089341.jpg,smic/s04/s4_sur_04/image089352.jpg,smic_4
smic,4,s4_sur_05,2,196085,196092,196109,smic/s04/s4_sur_05/image196085.jpg,smic/s04/s4_sur_05/image196092.jpg,smic/s04/s4_sur_05/image196109.jpg,smic_4
smic,5,s5_ne_01,0,1038175,1038192,1038204,smic/s05/s5_ne_01/image1038175.jpg,smic/s05/s5_ne_01/image1038192.jpg,smic/s05/s5_ne_01/image1038204.jpg,smic_5
smic,5,s5_sur_01,2,888353,888360,888395,smic/s05/s5_sur_01/image888353.jpg,smic/s05/s5_sur_01/image888360.jpg,smic/s05/s5_sur_01/image888395.jpg,smic_5
smic,6,s6_ne_01,0,397681,397705,397720,smic/s06/s6_ne_01/image397681.jpg,smic/s06/s6_ne_01/image397705.jpg,smic/s06/s6_ne_01/image397720.jpg,smic_6
smic,6,s6_ne_02,0,431016,431030,431050,smic/s06/s6_ne_02/image431016.jpg,smic/s06/s6_ne_02/image431030.jpg,smic/s06/s6_ne_02/image431050.jpg,smic_6
smic,6,s6_sur_01,2,377459,377472,377483,smic/s06/s6_sur_01/image377459.jpg,smic/s06/s6_sur_01/image377472.jpg,smic/s06/s6_sur_01/image377483.jpg,smic_6
smic,6,s6_sur_02,2,465510,465519,465550,smic/s06/s6_sur_02/image465510.jpg,smic/s06/s6_sur_02/image465519.jpg,smic/s06/s6_sur_02/image465550.jpg,smic_6
smic,8,s8_ne_01,0,252626,252649,252665,smic/s08/s8_ne_01/image252626.jpg,smic/s08/s8_ne_01/image252649.jpg,smic/s08/s8_ne_01/image252665.jpg,smic_8
smic,8,s8_ne_02,0,253559,253585,253586,smic/s08/s8_ne_02/image253559.jpg,smic/s08/s8_ne_02/image253585.jpg,smic/s08/s8_ne_02/image253586.jpg,smic_8
smic,8,s8_ne_03,0,253737,253759,253764,smic/s08/s8_ne_03/image253737.jpg,smic/s08/s8_ne_03/image253759.jpg,smic/s08/s8_ne_03/image253764.jpg,smic_8
smic,8,s8_ne_04,0,268321,268336,268357,smic/s08/s8_ne_04/image268321.jpg,smic/s08/s8_ne_04/image268336.jpg,smic/s08/s8_ne_04/image268357.jpg,smic_8
